title,subtitle,authors,narrators,series,length,release_date,language,rating,no_of_ratings,regular_price,sales_price,category,genres,url
Recovery from Narcissistic Abuse 3 in 1 Bundle,"Rediscover You: Rising Above Narcissism, Codependency, Manipulation & Toxic Relationships",['Miranda Chelsea'],"['Miranda Chlesea', 'Veronica J. Stones']",,Length: 10 hrs and 27 mins,Release date: 11-02-23,Language: English,5 out of 5 stars,7 ratings,$24.95,,,[],https://www.audible.com/pd/Recovery-from-Narcissistic-Abuse-3-in-1-Bundle-Audiobook/B0CMBJSCR6?qid=1702366400&sr=1-399&ref_pageloadid=jfg7CS4mE76akbb0&ref=a_search_c3_lProduct_8_49&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=ZX72Y4BKKH6W2A84JDNQ&pageLoadId=d81sWXyNbhDbh9AS&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Narcissist’s Cage Escape 2 in 1,"Healing from Narcissistic Abuse, Finding Your Voice, and Soaring High",['Taha Zaid'],['KC Wayman'],,Length: 6 hrs and 41 mins,Release date: 12-04-23,Language: English,5 out of 5 stars,7 ratings,$19.95,,,[],https://www.audible.com/pd/Narcissists-Cage-Escape-2-in-1-Audiobook/B0CP8L9CM4?qid=1702366400&sr=1-400&ref_pageloadid=jfg7CS4mE76akbb0&ref=a_search_c3_lProduct_8_50&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=ZX72Y4BKKH6W2A84JDNQ&pageLoadId=d81sWXyNbhDbh9AS&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Murder at the Highland Castle,"A Miss Underhay Mystery, Book 14",['Helena Dixon'],['Karen Cass'],Miss Underhay Mystery,Length: 7 hrs and 27 mins,Release date: 11-17-23,Language: English,4.5 out of 5 stars,26 ratings,$19.95,,,[],https://www.audible.com/pd/Murder-at-the-Highland-Castle-Audiobook/B0CN1K9D5P?qid=1702366421&sr=1-401&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_1&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Wrapped Up in You,,['Nikki Ash'],"['Sarah Puckett', 'Tim Paige']",,Length: 7 hrs and 9 mins,Release date: 11-16-23,Language: English,4.5 out of 5 stars,26 ratings,$19.95,,,[],https://www.audible.com/pd/Wrapped-Up-in-You-Audiobook/B0CM6SWRS2?qid=1702366421&sr=1-402&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_2&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Island Blues,"Foodstuffs LitRPG, Book 5","['Arthur Stone', 'Michael East - translator']",['Kevin T. Collins'],Foodstuffs LitRPG,Length: 12 hrs and 2 mins,Release date: 11-14-23,Language: English,4.5 out of 5 stars,13 ratings,$17.49,,,[],https://www.audible.com/pd/Island-Blues-Audiobook/B0CMVHT1CW?qid=1702366421&sr=1-403&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_3&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
One Dirty Night,,['Pepper Winters'],"['Tor Thom', 'Fiona Clare']",,Length: 8 hrs and 53 mins,Release date: 11-06-23,Language: English,4.5 out of 5 stars,17 ratings,$19.95,,,[],https://www.audible.com/pd/One-Dirty-Night-Audiobook/B0CMRJDR4B?qid=1702366421&sr=1-404&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_4&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Lady of Ashes,"Lady of Darkness, Book 3",['Melissa Roehrich'],"['Laura Horowitz', 'Gregory Salinas']",Lady of Darkness,Length: 24 hrs and 25 mins,Release date: 11-17-23,Language: English,5 out of 5 stars,10 ratings,$29.95,,,[],https://www.audible.com/pd/Lady-of-Ashes-Audiobook/B0CNJ1R42R?qid=1702366421&sr=1-405&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_5&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Hemlock,,['Kiersten Modglin'],['Brittany Pressley'],,Length: 10 hrs and 8 mins,Release date: 12-05-23,Language: English,5 out of 5 stars,10 ratings,$48.99,,,[],https://www.audible.com/pd/Hemlock-Audiobook/B0CLDBRTCD?qid=1702366421&sr=1-406&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_6&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
The Beach Hut Murders,"The Charity Shop Detective Agency Mysteries, Book 2",['Peter Boland'],['Zara Ramm'],The Charity Shop Detective Agency Mysteries,Length: 11 hrs and 58 mins,Release date: 11-28-23,Language: English,5 out of 5 stars,10 ratings,$44.99,,,[],https://www.audible.com/pd/The-Beach-Hut-Murders-Audiobook/B0CMRW2CT3?qid=1702366421&sr=1-407&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_7&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Teach Me to Sin,"Water, Air, Earth, Fire, Book 4",['Riley Nash'],"['Tim Paige', 'Greg Boudreaux', 'Michael Crouch']","Water, Air, Earth, Fire",Length: 9 hrs and 56 mins,Release date: 11-01-23,Language: English,5 out of 5 stars,10 ratings,$19.95,,,[],https://www.audible.com/pd/Teach-Me-to-Sin-Audiobook/B0CM77MLTD?qid=1702366421&sr=1-408&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_8&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Cheer Girls: Survival,"Cheer Girls: A LitRPG Harem Adventure Series, Book 2",['D.J. Kingman'],"['Andrew Pond', 'Erin Bateman']",Cheer Girls,Length: 11 hrs and 1 min,Release date: 11-17-23,Language: English,4.5 out of 5 stars,16 ratings,$48.99,,,[],https://www.audible.com/pd/Cheer-Girls-Survival-Audiobook/B0CN7H391K?qid=1702366421&sr=1-409&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_9&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Alpha Warlock Academy 2,"Alpha Warlock Academy, Book 2",['Noah Layton'],"['Erin Bateman', 'Matt Hicks']",Alpha Warlock Academy,Length: 10 hrs and 53 mins,Release date: 12-05-23,Language: English,4.5 out of 5 stars,12 ratings,$49.99,,,[],https://www.audible.com/pd/Alpha-Warlock-Academy-2-Audiobook/B0CMDBKT7Y?qid=1702366421&sr=1-410&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_10&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Lube Job,"Big Bull Mechanics, Book 5",['K.M. Neuhold'],"['Tim Paige', 'Liam DiCosimo']",Big Bull Mechanics,Length: 7 hrs and 52 mins,Release date: 12-02-23,Language: English,5 out of 5 stars,7 ratings,$19.95,,,[],https://www.audible.com/pd/Lube-Job-Audiobook/B0CP685N1M?qid=1702366421&sr=1-411&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_11&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
These Rough Waters,"Ravenpeak Bay, Book 1",['Ria Wilde'],"['Troy Duran', 'Janine Granda']",Ravenpeak Bay,Length: 8 hrs and 45 mins,Release date: 12-07-23,Language: English,5 out of 5 stars,7 ratings,$19.95,,,[],https://www.audible.com/pd/These-Rough-Waters-Audiobook/B0CP9WWZGH?qid=1702366421&sr=1-412&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_12&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Shiver,"For Puck's Sake, Book 1",['Crea Reitan'],"['Shawn K. Jain', 'Simon Dornet']",For Puck's Sake,Length: 9 hrs and 11 mins,Release date: 12-05-23,Language: English,5 out of 5 stars,7 ratings,$44.99,,,[],https://www.audible.com/pd/Shiver-Audiobook/B0CMW41YBX?qid=1702366421&sr=1-413&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_13&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Learn Spanish While You Sleep & Learn Spanish While Driving in Your Car,Over 50 Hours of Learning Spanish Lessons from Beginner or Basic Spanish to Intermediate Conversational Spanish,['Patrick Jackson'],"['Valentino Blanco', 'Diego Martinez', 'Liliana Sanchez']",,Length: 51 hrs and 44 mins,Release date: 12-07-23,Language: English,5 out of 5 stars,7 ratings,$29.95,,,[],https://www.audible.com/pd/Learn-Spanish-While-You-Sleep-Learn-Spanish-While-Driving-in-Your-Car-Audiobook/B0CPMHNBTY?qid=1702366421&sr=1-414&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_14&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Boundaries = Freedom,"How to Create Boundaries That Set You Free Without Feeling Guilty (Beyond Suffering, Book 3)",['Joseph Nguyen'],['Joseph Nguyen'],,Length: 39 mins,Release date: 11-08-23,Language: English,5 out of 5 stars,7 ratings,$3.95,,,[],https://www.audible.com/pd/Boundaries-Freedom-Audiobook/B0CMXRK3FF?qid=1702366421&sr=1-415&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_15&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
"Fairy Tales, Fruitcake, and Murder","A Cozy Magic Midlife Mystery (Silver Circle Cat Rescue Mysteries, Book 4)",['Leanne Leeds'],['Meghan Kelly'],Silver Circle Cat Rescue Mystery,Length: 8 hrs and 20 mins,Release date: 12-04-23,Language: English,5 out of 5 stars,7 ratings,$19.95,,,[],https://www.audible.com/pd/Fairy-Tales-Fruitcake-and-Murder-Audiobook/B0CPFYF154?qid=1702366421&sr=1-416&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_16&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Social Media Marketing Blueprint,"The Ultimate Guide to Social Media Marketing for Business Growth Through Organic & Advertisement - Facebook, Instagram, WhatsApp, YouTube, TikTok, and Pinterest Marketing Strategies (How to Make Money, Book 17)","['Blake Preston', 'Brian Scott Fitzgerald']",['Tom Brooks'],,Length: 3 hrs and 41 mins,Release date: 10-24-23,Language: English,5 out of 5 stars,7 ratings,$14.95,,,[],https://www.audible.com/pd/Social-Media-Marketing-Blueprint-Audiobook/B0CLL97P4X?qid=1702366421&sr=1-417&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_17&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Achieving Hormone Balance,"A Science-Backed Blueprint to Unlock Natural Remedies, Manage Menopause, and Thrive with More Energy and Joy",['Oliver Elliott'],['Janice McNally'],,Length: 5 hrs and 50 mins,Release date: 12-05-23,Language: English,5 out of 5 stars,8 ratings,$19.95,,,[],https://www.audible.com/pd/Achieving-Hormone-Balance-Audiobook/B0CPGTXLPN?qid=1702366421&sr=1-418&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_18&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
"Legionnaire, Forged in Fire",An Epic Fantasy Series,['Jonathon C. James'],['Christian J. Gilliland'],Legionnaires of the Wassirian Republic Series,Length: 13 hrs and 31 mins,Release date: 11-30-23,Language: English,5 out of 5 stars,7 ratings,$48.99,,,[],https://www.audible.com/pd/Legionnaire-Forged-in-Fire-Audiobook/B0CNF88JMF?qid=1702366421&sr=1-419&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_19&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Recovery from Narcissistic Abuse 3 in 1 Bundle,"Rediscover You: Rising Above Narcissism, Codependency, Manipulation & Toxic Relationships",['Miranda Chelsea'],"['Miranda Chlesea', 'Veronica J. Stones']",,Length: 10 hrs and 27 mins,Release date: 11-02-23,Language: English,5 out of 5 stars,7 ratings,$24.95,,,[],https://www.audible.com/pd/Recovery-from-Narcissistic-Abuse-3-in-1-Bundle-Audiobook/B0CMBJSCR6?qid=1702366421&sr=1-420&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_20&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Narcissist’s Cage Escape 2 in 1,"Healing from Narcissistic Abuse, Finding Your Voice, and Soaring High",['Taha Zaid'],['KC Wayman'],,Length: 6 hrs and 41 mins,Release date: 12-04-23,Language: English,5 out of 5 stars,7 ratings,$19.95,,,[],https://www.audible.com/pd/Narcissists-Cage-Escape-2-in-1-Audiobook/B0CP8L9CM4?qid=1702366421&sr=1-421&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_21&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Psilocybin Handbook,"Using the Wisdom of Mushrooms for Personal Growth, Spiritual Development, and Healing Includes Step-by-Step Guides to Safely Sourcing, Testing, Dosing, Ingesting, and Integrating",['Andre Silas Chavez'],['Luke Andreen'],,Length: 3 hrs and 14 mins,Release date: 11-20-23,Language: English,5 out of 5 stars,7 ratings,$14.95,,,[],https://www.audible.com/pd/Psilocybin-Handbook-Audiobook/B0CNQTBWC8?qid=1702366421&sr=1-422&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_22&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
The Weirkey Chronicles Omnibus,Books 1-3,['Sarah Lin'],['Travis Baldree'],The Weirkey Chronicles,Length: 25 hrs and 36 mins,Release date: 11-02-23,Language: English,4.5 out of 5 stars,22 ratings,$29.95,,,[],https://www.audible.com/pd/The-Weirkey-Chronicles-Omnibus-Audiobook/B0CLYMTZZV?qid=1702366421&sr=1-423&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_23&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Poor Things,,['Alasdair Gray'],"['Russ Bain', 'Kathryn Drysdale']",,Length: 9 hrs and 15 mins,Release date: 10-19-23,Language: English,5 out of 5 stars,8 ratings,$17.24,,,[],https://www.audible.com/pd/Poor-Things-Audiobook/B0CLDC474V?qid=1702366421&sr=1-424&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_24&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
All the Hidden Paths,"Tithenai Chronicles, Book 2",['Foz Meadows'],"['James Fouhey', 'Vikas Adam']",The Tithenai Chronicles,Length: 19 hrs and 27 mins,Release date: 12-05-23,Language: English,5 out of 5 stars,8 ratings,$24.49,,,[],https://www.audible.com/pd/All-the-Hidden-Paths-Audiobook/B0CNQPYN2F?qid=1702366421&sr=1-425&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_25&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Cosmo and the King,,['Macy Blake'],['Michael Dean'],The Chosen One,Length: 2 hrs and 35 mins,Release date: 12-02-23,Language: English,5 out of 5 stars,8 ratings,$6.95,,,[],https://www.audible.com/pd/Cosmo-and-the-King-Audiobook/B0CP2S5SH2?qid=1702366421&sr=1-426&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_26&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
His Human Widow,"Monsters Love Curvy Girls, Book 10",['Michele Mills'],"['Ramona Master', 'Patrick Zeller']",Monsters Love Curvy Girls,Length: 5 hrs and 13 mins,Release date: 11-28-23,Language: English,5 out of 5 stars,8 ratings,$19.95,,,[],https://www.audible.com/pd/His-Human-Widow-Audiobook/B0CP33T5SG?qid=1702366421&sr=1-427&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_27&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Contained in Love,Reclaiming Your Feminine Power as a Wife and Mother (Second Edition),['Mina Irfan'],['Torii Alaniz'],,Length: 3 hrs and 37 mins,Release date: 11-10-23,Language: English,5 out of 5 stars,8 ratings,$14.95,,,[],https://www.audible.com/pd/Contained-in-Love-Audiobook/B0CN1YQWRJ?qid=1702366421&sr=1-428&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_28&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Heir to Frost and Storm,"Court of Broken Bonds, Book 2",['Ben Alderson'],['Ewan Goddard'],Court of Broken Bonds,Length: 16 hrs and 31 mins,Release date: 11-10-23,Language: English,5 out of 5 stars,8 ratings,$24.95,,,[],https://www.audible.com/pd/Heir-to-Frost-and-Storm-Audiobook/B0CLGK6ZKN?qid=1702366421&sr=1-429&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_29&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Death at Paradise Park,"DS Knight, Book 2",['Ross Greenwood'],['David Thorpe'],DS Knight,Length: 12 hrs and 19 mins,Release date: 11-06-23,Language: English,5 out of 5 stars,8 ratings,$18.54,,,[],https://www.audible.com/pd/Death-at-Paradise-Park-Audiobook/B0CL9FRZY6?qid=1702366421&sr=1-430&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_30&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Money Mastery for Teens,,['Lawrence Vega'],['Jesse Fick'],,Length: 5 hrs and 34 mins,Release date: 12-04-23,Language: English,5 out of 5 stars,8 ratings,$19.95,,,[],https://www.audible.com/pd/Money-Mastery-for-Teens-Audiobook/B0CP8DSHKF?qid=1702366421&sr=1-431&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_31&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Confessions: Chloé,"Confessions Series, Book 9",['Ella Frank'],"['Savannah Peachwood', 'Aiden Snow', 'Teddy Hamilton']",Confessions Series,Length: 6 hrs and 59 mins,Release date: 10-31-23,Language: English,4.5 out of 5 stars,15 ratings,$19.95,,,[],https://www.audible.com/pd/Confessions-Chloe-Audiobook/B0CM3YFHLC?qid=1702366421&sr=1-432&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_32&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Sainted,,['Jesse H Reign'],"['Michael Dean', 'Tim Paige']",,Length: 8 hrs and 18 mins,Release date: 11-21-23,Language: English,4.5 out of 5 stars,21 ratings,$39.99,,,[],https://www.audible.com/pd/Sainted-Audiobook/B0CLDB81QW?qid=1702366421&sr=1-433&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_33&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Totally Schooled,,['Nicole Dykes'],"['Scott Rose', 'Christian Leatherman']",,Length: 6 hrs and 31 mins,Release date: 11-24-23,Language: English,4.5 out of 5 stars,22 ratings,$19.95,,,[],https://www.audible.com/pd/Totally-Schooled-Audiobook/B0CM6TSJPQ?qid=1702366421&sr=1-434&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_34&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
The Princes in the Tower,Solving History's Greatest Cold Case,['Philippa Langley'],['Philippa Langley'],,Length: 16 hrs and 43 mins,Release date: 11-18-23,Language: English,4.5 out of 5 stars,11 ratings,$22.24,,,[],https://www.audible.com/pd/The-Princes-in-the-Tower-Audiobook/B0CKM7KW24?qid=1702366421&sr=1-435&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_35&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
This Gilded Abyss,,['Rebecca Thorne'],['Natalie Naudus'],,Length: 10 hrs and 31 mins,Release date: 11-10-23,Language: English,4.5 out of 5 stars,11 ratings,$24.95,,,[],https://www.audible.com/pd/This-Gilded-Abyss-Audiobook/B0CN3Z452G?qid=1702366421&sr=1-436&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_36&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Eclipse of Empire,"Taken to the Stars, Book 3","['J.N. Chaney', 'Rick Partlow']",['John Pirhalla'],Taken to the Stars,Length: 11 hrs and 12 mins,Release date: 11-12-23,Language: English,5 out of 5 stars,9 ratings,$24.95,,,[],https://www.audible.com/pd/Eclipse-of-Empire-Audiobook/B0CM9LT8SG?qid=1702366421&sr=1-437&ref_pageloadid=d81sWXyNbhDbh9AS&ref=a_search_c3_lProduct_9_37&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=7T4D4T48503A1T04TQFN&pageLoadId=T0L1H5IQmopzgOFX&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
